KRA submission ID,Experiment ID,Experiment Access type,Run ID,Library Layout,file path,KBQC 여부,검증파일명 목록
KRA2462694,KAE24093003,Public,KAR24093003,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885140/SB60_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885140/SB60_ITS_2.fastq.gz,완료,"SB60_ITS_1.fastq.gz,SB60_ITS_2.fastq.gz"
KRA2462694,KAE24093002,Public,KAR24093002,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885139/SB59_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885139/SB59_ITS_2.fastq.gz,완료,"SB59_ITS_1.fastq.gz,SB59_ITS_2.fastq.gz"
KRA2462694,KAE24093001,Public,KAR24093001,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885138/SB58_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885138/SB58_ITS_2.fastq.gz,완료,"SB58_ITS_1.fastq.gz,SB58_ITS_2.fastq.gz"
KRA2462694,KAE24093000,Public,KAR24093000,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885137/SB57_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885137/SB57_ITS_2.fastq.gz,완료,"SB57_ITS_1.fastq.gz,SB57_ITS_2.fastq.gz"
KRA2462694,KAE24092999,Public,KAR24092999,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885136/SB56_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885136/SB56_ITS_2.fastq.gz,완료,"SB56_ITS_1.fastq.gz,SB56_ITS_2.fastq.gz"
KRA2462694,KAE24092998,Public,KAR24092998,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885135/SB55_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885135/SB55_ITS_2.fastq.gz,완료,"SB55_ITS_1.fastq.gz,SB55_ITS_2.fastq.gz"
KRA2462694,KAE24092997,Public,KAR24092997,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885134/SB54_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885134/SB54_ITS_2.fastq.gz,완료,"SB54_ITS_1.fastq.gz,SB54_ITS_2.fastq.gz"
KRA2462694,KAE24092996,Public,KAR24092996,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885133/SB53_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885133/SB53_ITS_2.fastq.gz,완료,"SB53_ITS_1.fastq.gz,SB53_ITS_2.fastq.gz"
KRA2462694,KAE24092995,Public,KAR24092995,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885132/SB52_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885132/SB52_ITS_2.fastq.gz,완료,"SB52_ITS_1.fastq.gz,SB52_ITS_2.fastq.gz"
KRA2462694,KAE24092994,Public,KAR24092994,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885131/SB51_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885131/SB51_ITS_2.fastq.gz,완료,"SB51_ITS_1.fastq.gz,SB51_ITS_2.fastq.gz"
KRA2462694,KAE24092993,Public,KAR24092993,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885130/SB50_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885130/SB50_ITS_2.fastq.gz,완료,"SB50_ITS_1.fastq.gz,SB50_ITS_2.fastq.gz"
KRA2462694,KAE24092992,Public,KAR24092992,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885129/SB49_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885129/SB49_ITS_2.fastq.gz,완료,"SB49_ITS_1.fastq.gz,SB49_ITS_2.fastq.gz"
KRA2462694,KAE24092991,Public,KAR24092991,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885128/SB48_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885128/SB48_ITS_2.fastq.gz,완료,"SB48_ITS_1.fastq.gz,SB48_ITS_2.fastq.gz"
KRA2462694,KAE24092990,Public,KAR24092990,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885127/SB47_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885127/SB47_ITS_2.fastq.gz,완료,"SB47_ITS_1.fastq.gz,SB47_ITS_2.fastq.gz"
KRA2462694,KAE24092989,Public,KAR24092989,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885126/SB46_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885126/SB46_ITS_2.fastq.gz,완료,"SB46_ITS_1.fastq.gz,SB46_ITS_2.fastq.gz"
KRA2462694,KAE24092988,Public,KAR24092988,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885125/SB45_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885125/SB45_ITS_2.fastq.gz,완료,"SB45_ITS_1.fastq.gz,SB45_ITS_2.fastq.gz"
KRA2462694,KAE24092987,Public,KAR24092987,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885124/SB44_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885124/SB44_ITS_2.fastq.gz,완료,"SB44_ITS_1.fastq.gz,SB44_ITS_2.fastq.gz"
KRA2462694,KAE24092986,Public,KAR24092986,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885123/SB43_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885123/SB43_ITS_2.fastq.gz,완료,"SB43_ITS_1.fastq.gz,SB43_ITS_2.fastq.gz"
KRA2462694,KAE24092985,Public,KAR24092985,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885122/SB42_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885122/SB42_ITS_2.fastq.gz,완료,"SB42_ITS_1.fastq.gz,SB42_ITS_2.fastq.gz"
KRA2462694,KAE24092984,Public,KAR24092984,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885121/SB41_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885121/SB41_ITS_2.fastq.gz,완료,"SB41_ITS_1.fastq.gz,SB41_ITS_2.fastq.gz"
KRA2462694,KAE24092983,Public,KAR24092983,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885120/SB40_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885120/SB40_ITS_2.fastq.gz,완료,"SB40_ITS_1.fastq.gz,SB40_ITS_2.fastq.gz"
KRA2462694,KAE24092982,Public,KAR24092982,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885119/SB39_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885119/SB39_ITS_2.fastq.gz,완료,"SB39_ITS_1.fastq.gz,SB39_ITS_2.fastq.gz"
KRA2462694,KAE24092981,Public,KAR24092981,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885118/SB38_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885118/SB38_ITS_2.fastq.gz,완료,"SB38_ITS_1.fastq.gz,SB38_ITS_2.fastq.gz"
KRA2462694,KAE24092980,Public,KAR24092980,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885117/SB37_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885117/SB37_ITS_2.fastq.gz,완료,"SB37_ITS_1.fastq.gz,SB37_ITS_2.fastq.gz"
KRA2462694,KAE24092979,Public,KAR24092979,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885116/SB36_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885116/SB36_ITS_2.fastq.gz,완료,"SB36_ITS_1.fastq.gz,SB36_ITS_2.fastq.gz"
KRA2462694,KAE24092978,Public,KAR24092978,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885115/SB35_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885115/SB35_ITS_2.fastq.gz,완료,"SB35_ITS_1.fastq.gz,SB35_ITS_2.fastq.gz"
KRA2462694,KAE24092977,Public,KAR24092977,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885114/SB34_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885114/SB34_ITS_2.fastq.gz,완료,"SB34_ITS_1.fastq.gz,SB34_ITS_2.fastq.gz"
KRA2462694,KAE24092976,Public,KAR24092976,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885113/SB33_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885113/SB33_ITS_2.fastq.gz,완료,"SB33_ITS_1.fastq.gz,SB33_ITS_2.fastq.gz"
KRA2462694,KAE24092975,Public,KAR24092975,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885112/SB32_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885112/SB32_ITS_2.fastq.gz,완료,"SB32_ITS_1.fastq.gz,SB32_ITS_2.fastq.gz"
KRA2462694,KAE24092974,Public,KAR24092974,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885111/SB31_ITS_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885111/SB31_ITS_2.fastq.gz,완료,"SB31_ITS_1.fastq.gz,SB31_ITS_2.fastq.gz"
KRA2462694,KAE24092973,Public,KAR24092973,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885110/SB30-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885110/SB30-V4_2.fastq.gz,완료,"SB30-V4_1.fastq.gz,SB30-V4_2.fastq.gz"
KRA2462694,KAE24092972,Public,KAR24092972,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885109/SB29-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885109/SB29-V4_2.fastq.gz,완료,"SB29-V4_1.fastq.gz,SB29-V4_2.fastq.gz"
KRA2462694,KAE24092971,Public,KAR24092971,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885108/SB28-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885108/SB28-V4_2.fastq.gz,완료,"SB28-V4_1.fastq.gz,SB28-V4_2.fastq.gz"
KRA2462694,KAE24092970,Public,KAR24092970,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885107/SB27-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885107/SB27-V4_2.fastq.gz,완료,"SB27-V4_1.fastq.gz,SB27-V4_2.fastq.gz"
KRA2462694,KAE24092969,Public,KAR24092969,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885106/SB26-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885106/SB26-V4_2.fastq.gz,완료,"SB26-V4_1.fastq.gz,SB26-V4_2.fastq.gz"
KRA2462694,KAE24092968,Public,KAR24092968,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885105/SB25-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885105/SB25-V4_2.fastq.gz,완료,"SB25-V4_1.fastq.gz,SB25-V4_2.fastq.gz"
KRA2462694,KAE24092967,Public,KAR24092967,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885104/SB24-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885104/SB24-V4_2.fastq.gz,완료,"SB24-V4_1.fastq.gz,SB24-V4_2.fastq.gz"
KRA2462694,KAE24092966,Public,KAR24092966,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885103/SB23-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885103/SB23-V4_2.fastq.gz,완료,"SB23-V4_1.fastq.gz,SB23-V4_2.fastq.gz"
KRA2462694,KAE24092965,Public,KAR24092965,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885102/SB22-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885102/SB22-V4_2.fastq.gz,완료,"SB22-V4_1.fastq.gz,SB22-V4_2.fastq.gz"
KRA2462694,KAE24092964,Public,KAR24092964,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885101/SB21-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885101/SB21-V4_2.fastq.gz,완료,"SB21-V4_1.fastq.gz,SB21-V4_2.fastq.gz"
KRA2462694,KAE24092963,Public,KAR24092963,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885100/SB20-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885100/SB20-V4_2.fastq.gz,완료,"SB20-V4_1.fastq.gz,SB20-V4_2.fastq.gz"
KRA2462694,KAE24092962,Public,KAR24092962,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885099/SB19-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885099/SB19-V4_2.fastq.gz,완료,"SB19-V4_1.fastq.gz,SB19-V4_2.fastq.gz"
KRA2462694,KAE24092961,Public,KAR24092961,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885098/SB18-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885098/SB18-V4_2.fastq.gz,완료,"SB18-V4_1.fastq.gz,SB18-V4_2.fastq.gz"
KRA2462694,KAE24092960,Public,KAR24092960,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885097/SB17-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885097/SB17-V4_2.fastq.gz,완료,"SB17-V4_1.fastq.gz,SB17-V4_2.fastq.gz"
KRA2462694,KAE24092959,Public,KAR24092959,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885096/SB16-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885096/SB16-V4_2.fastq.gz,완료,"SB16-V4_1.fastq.gz,SB16-V4_2.fastq.gz"
KRA2462694,KAE24092958,Public,KAR24092958,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885095/SB15-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885095/SB15-V4_2.fastq.gz,완료,"SB15-V4_1.fastq.gz,SB15-V4_2.fastq.gz"
KRA2462694,KAE24092957,Public,KAR24092957,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885094/SB14-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885094/SB14-V4_2.fastq.gz,완료,"SB14-V4_1.fastq.gz,SB14-V4_2.fastq.gz"
KRA2462694,KAE24092956,Public,KAR24092956,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885093/SB13-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885093/SB13-V4_2.fastq.gz,완료,"SB13-V4_1.fastq.gz,SB13-V4_2.fastq.gz"
KRA2462694,KAE24092955,Public,KAR24092955,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885092/SB12-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885092/SB12-V4_2.fastq.gz,완료,"SB12-V4_1.fastq.gz,SB12-V4_2.fastq.gz"
KRA2462694,KAE24092954,Public,KAR24092954,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885091/SB11-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885091/SB11-V4_2.fastq.gz,완료,"SB11-V4_1.fastq.gz,SB11-V4_2.fastq.gz"
KRA2462694,KAE24092953,Public,KAR24092953,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885090/SB10-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885090/SB10-V4_2.fastq.gz,완료,"SB10-V4_1.fastq.gz,SB10-V4_2.fastq.gz"
KRA2462694,KAE24092952,Public,KAR24092952,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885089/SB9-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885089/SB9-V4_2.fastq.gz,완료,"SB9-V4_1.fastq.gz,SB9-V4_2.fastq.gz"
KRA2462694,KAE24092951,Public,KAR24092951,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885088/SB8-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885088/SB8-V4_2.fastq.gz,완료,"SB8-V4_1.fastq.gz,SB8-V4_2.fastq.gz"
KRA2462694,KAE24092950,Public,KAR24092950,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885087/SB7-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885087/SB7-V4_2.fastq.gz,완료,"SB7-V4_1.fastq.gz,SB7-V4_2.fastq.gz"
KRA2462694,KAE24092949,Public,KAR24092949,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885086/SB6-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885086/SB6-V4_2.fastq.gz,완료,"SB6-V4_1.fastq.gz,SB6-V4_2.fastq.gz"
KRA2462694,KAE24092948,Public,KAR24092948,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885085/SB5-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885085/SB5-V4_2.fastq.gz,완료,"SB5-V4_1.fastq.gz,SB5-V4_2.fastq.gz"
KRA2462694,KAE24092947,Public,KAR24092947,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885084/SB4-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885084/SB4-V4_2.fastq.gz,완료,"SB4-V4_1.fastq.gz,SB4-V4_2.fastq.gz"
KRA2462694,KAE24092946,Public,KAR24092946,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885083/SB3-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885083/SB3-V4_2.fastq.gz,완료,"SB3-V4_1.fastq.gz,SB3-V4_2.fastq.gz"
KRA2462694,KAE24092945,Public,KAR24092945,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885082/SB2-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885082/SB2-V4_2.fastq.gz,완료,"SB2-V4_1.fastq.gz,SB2-V4_2.fastq.gz"
KRA2462694,KAE24092944,Public,KAR24092944,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885081/SB1-V4_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885081/SB1-V4_2.fastq.gz,완료,"SB1-V4_1.fastq.gz,SB1-V4_2.fastq.gz"
KRA2462693,KAE24092943,Private,KAR24092943,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885018/A3N_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2885018/A3N_2.fq.gz,완료,"A3N_1.fq.gz,A3N_2.fq.gz"
KRA2462693,KAE24092942,Private,KAR24092942,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884360/H5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884360/H5_2.fq.gz,완료,"H5_1.fq.gz,H5_2.fq.gz"
KRA2462693,KAE24092941,Private,KAR24092941,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884359/H4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884359/H4_2.fq.gz,완료,"H4_1.fq.gz,H4_2.fq.gz"
KRA2462693,KAE24092940,Private,KAR24092940,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884358/H3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884358/H3_2.fq.gz,완료,"H3_1.fq.gz,H3_2.fq.gz"
KRA2462693,KAE24092939,Private,KAR24092939,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884357/H2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884357/H2_2.fq.gz,완료,"H2_1.fq.gz,H2_2.fq.gz"
KRA2462693,KAE24092938,Private,KAR24092938,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884356/H1_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884356/H1_2.fq.gz,완료,"H1_1.fq.gz,H1_2.fq.gz"
KRA2462693,KAE24092937,Private,KAR24092937,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884355/G5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884355/G5_2.fq.gz,완료,"G5_1.fq.gz,G5_2.fq.gz"
KRA2462693,KAE24092936,Private,KAR24092936,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884354/G4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884354/G4_2.fq.gz,완료,"G4_1.fq.gz,G4_2.fq.gz"
KRA2462693,KAE24092935,Private,KAR24092935,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884353/G3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884353/G3_2.fq.gz,완료,"G3_1.fq.gz,G3_2.fq.gz"
KRA2462693,KAE24092934,Private,KAR24092934,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884352/G2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884352/G2_2.fq.gz,완료,"G2_1.fq.gz,G2_2.fq.gz"
KRA2462693,KAE24092933,Private,KAR24092933,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884351/G1_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884351/G1_2.fq.gz,완료,"G1_1.fq.gz,G1_2.fq.gz"
KRA2462693,KAE24092932,Private,KAR24092932,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884350/F5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884350/F5_2.fq.gz,완료,"F5_1.fq.gz,F5_2.fq.gz"
KRA2462693,KAE24092931,Private,KAR24092931,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884349/F4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884349/F4_2.fq.gz,완료,"F4_1.fq.gz,F4_2.fq.gz"
KRA2462693,KAE24092930,Private,KAR24092930,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884348/F3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884348/F3_2.fq.gz,완료,"F3_1.fq.gz,F3_2.fq.gz"
KRA2462693,KAE24092929,Private,KAR24092929,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884347/F2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884347/F2_2.fq.gz,완료,"F2_1.fq.gz,F2_2.fq.gz"
KRA2462693,KAE24092928,Private,KAR24092928,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884346/F1_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884346/F1_2.fq.gz,완료,"F1_1.fq.gz,F1_2.fq.gz"
KRA2462693,KAE24092927,Private,KAR24092927,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884345/E5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884345/E5_2.fq.gz,완료,"E5_1.fq.gz,E5_2.fq.gz"
KRA2462693,KAE24092926,Private,KAR24092926,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884344/E4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884344/E4_2.fq.gz,완료,"E4_1.fq.gz,E4_2.fq.gz"
KRA2462693,KAE24092925,Private,KAR24092925,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884343/E3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884343/E3_2.fq.gz,완료,"E3_1.fq.gz,E3_2.fq.gz"
KRA2462693,KAE24092924,Private,KAR24092924,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884342/E2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884342/E2_2.fq.gz,완료,"E2_1.fq.gz,E2_2.fq.gz"
KRA2462693,KAE24092923,Private,KAR24092923,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884341/E1_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884341/E1_2.fq.gz,완료,"E1_1.fq.gz,E1_2.fq.gz"
KRA2462693,KAE24092922,Private,KAR24092922,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884340/D5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884340/D5_2.fq.gz,완료,"D5_1.fq.gz,D5_2.fq.gz"
KRA2462693,KAE24092921,Private,KAR24092921,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884339/D4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884339/D4_2.fq.gz,완료,"D4_1.fq.gz,D4_2.fq.gz"
KRA2462693,KAE24092920,Private,KAR24092920,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884338/D3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884338/D3_2.fq.gz,완료,"D3_1.fq.gz,D3_2.fq.gz"
KRA2462693,KAE24092919,Private,KAR24092919,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884337/D2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884337/D2_2.fq.gz,완료,"D2_1.fq.gz,D2_2.fq.gz"
KRA2462693,KAE24092918,Private,KAR24092918,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884336/D1_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884336/D1_2.fq.gz,완료,"D1_1.fq.gz,D1_2.fq.gz"
KRA2462693,KAE24092917,Private,KAR24092917,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884335/C5_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884335/C5_2.fq.gz,완료,"C5_1.fq.gz,C5_2.fq.gz"
KRA2462693,KAE24092916,Private,KAR24092916,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884334/C4_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884334/C4_2.fq.gz,완료,"C4_1.fq.gz,C4_2.fq.gz"
KRA2462693,KAE24092915,Private,KAR24092915,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884333/C3_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884333/C3_2.fq.gz,완료,"C3_1.fq.gz,C3_2.fq.gz"
KRA2462693,KAE24092914,Private,KAR24092914,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884332/C2_1.fq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2884332/C2_2.fq.gz,완료,"C2_1.fq.gz,C2_2.fq.gz"
